Company Name,Description,URL,Email,Website,Twitter
Volusia County Government Company,,https://platform.dkv.global/mind-map/firms/164883,kcaptian@volusia.org,https://www.volusia.org/,
Voyage Federal Credit Union Company,,https://platform.dkv.global/mind-map/firms/162705,info@voyagefcu.org,https://voyagefcu.org/,
Wai Yin Society Company,"Wai Yin Society is a nonprofit organization that provides education, employment, parenting, social welfare, and community support services.",https://platform.dkv.global/mind-map/firms/162760,info@waiyin.org.uk,https://www.waiyin.org.uk/,
Walking With The Wounded Company,Walking With The Wounded is a military charity for ex-military that helps vulnerable & homeless veterans through employment opportunities.,https://platform.dkv.global/mind-map/firms/101600,info@wwtw.org.uk,https://www.walkingwiththewounded.org.uk/,
Wallace Foundation for Rural Research and Development Company,,https://platform.dkv.global/mind-map/firms/172236,wfrrd@ymail.com,https://www.wallacefdn.org/,
Warchild Company,"Warchild is a non-profit organization that stands to support children with education, protection, and psychosocial support.",https://platform.dkv.global/mind-map/firms/162790,info@warchild.nl,https://www.warchild.nl/,
Warm Wales Company,,https://platform.dkv.global/mind-map/firms/163933,information@warmwales.org.uk,https://www.warmwales.org.uk/,
Warrior Chip Company,,https://platform.dkv.global/mind-map/firms/169361,Sales@WarriorChip.com,https://warriorchip.com/,
Washington Lawyers' Committee Company,"Washington Lawyers' Committee is a non-profit that provides services for housing, workers' rights, education, disability, and criminal laws.",https://platform.dkv.global/mind-map/firms/164794,justice@washlaw.org,https://www.washlaw.org/,
Washington West Film Festival Company,"Washington West Film Festival is a non-profit organization, committed to alleviating hunger, displacement, poor education around the world.",https://platform.dkv.global/mind-map/firms/164071,inquiry@wwfilmfest.com,https://wwfilmfest.com/,
Water Engineers for the Americas Company,,https://platform.dkv.global/mind-map/firms/162955,info@wefta.net,https://www.wefta.net/,
Water for Good Company,,https://platform.dkv.global/mind-map/firms/92940,jallen@waterforgood.org,http://icdinternational.org/,https://twitter.com/Water_for_Good
Waterpreneurs Non-governmental organization,"Waterpreneurs is a non-government organization that provides human rights, water nexus, impact finance, and entrepreneurship services.",https://platform.dkv.global/mind-map/firms/162833,info@waterpreneurs.net,https://waterpreneurs.net/,
Watoto Company,,https://platform.dkv.global/mind-map/firms/171683,uganda@watoto.com,https://www.watoto.com/,
Waves Project Company,,https://platform.dkv.global/mind-map/firms/170459,steve@wavesproject.com,https://www.wavesproject.org/,
Waypoint Company,,https://platform.dkv.global/mind-map/firms/111121,info@waypointbuilding.com,https://www.waypointnh.org/,https://twitter.com/waypointbldg
WDP Company,,https://platform.dkv.global/mind-map/firms/101591,kontakt@wdp.de,https://www.wdp.org.uk/,
WE CARE Solar Company,,https://platform.dkv.global/mind-map/firms/165280,laura@wecaresolar.org,http://wecaresolar.org/,
We The Action Company,,https://platform.dkv.global/mind-map/firms/170972,support@wetheaction.org,https://wetheaction.org/,
WeCOACH Company,WeCOACH is an organization that specializes in recruiting and retaining women coaches in all sports through leadership development programs.,https://platform.dkv.global/mind-map/firms/171763,vanessa@wecoachsports.org,https://wecoachsports.org/,
Weisser Rabe Company,Weisser Rabe is a non-profit organization that provides employment opportunities for individuals in all business sectors.,https://platform.dkv.global/mind-map/firms/162960,info@weisser-rabe.de,https://www.weisser-rabe.de/,
Wellspring Lutheran Services Company,Wellspring Lutheran Services works to take a whole-person approach to their organization and delivery of their services.,https://platform.dkv.global/mind-map/firms/162988,info@wellspringlutheran.com,https://www.wellspringlutheran.com/,
WerkPro Company,,https://platform.dkv.global/mind-map/firms/163003,info@werkpro.nl,https://www.werkpro.nl/,
West of Scotland Regional Equality Council Company,,https://platform.dkv.global/mind-map/firms/104365,info@wsrec.co.uk,https://www.wsrec.co.uk/,
Westover Church Company,,https://platform.dkv.global/mind-map/firms/163061,info@westoverchurch.com,https://www.westoverchurch.com/,
Wfaa Company,,https://platform.dkv.global/mind-map/firms/163089,info@wfaa.de,https://www.wfaa.de/,
WFTO Asia Company,WFTO Asia is a non-profit organization dedicated to promoting a range of international trading and economic development services.,https://platform.dkv.global/mind-map/firms/140887,communications@wfto-asia.com,https://wfto-asia.com/,
Wheatley Care Company,"Wheatley Care is a nonprofit association that offers support to addiction, learning disabilities, homelessness, mental health and eldercare.",https://platform.dkv.global/mind-map/firms/171088,talk@wheatley-care.com,https://www.lorettocare.co.uk/,
WHEELS OF PROGRESS INC Company,Wheels of Progress is a nonprofit organization 501c3 which was founded in 2009 because of an unfulfilled need in our society.,https://platform.dkv.global/mind-map/firms/171644,turninglivesaround@wheelsofprogress.org,http://wheelsofprogress.org/home.html,
Whenvisited Company,NGOs' Projects get Sponsored. We are like Kickstarter where project belongs to non-profits and backers are commercial sponsors.,https://platform.dkv.global/mind-map/firms/100524,info@whenvisited.com,https://www.whenvi.com/,
Whitaker Peace & Development Initiative Company,The Whitaker Peace & Development Initiative (WPDI) is a non-governmental organization with an international scope and reach,https://platform.dkv.global/mind-map/firms/163432,info@wpdi.org,http://www.wpdi.org/,
Widget Financial Company,,https://platform.dkv.global/mind-map/firms/163173,info@widgetfinancial.com,https://www.widgetfinancial.com/,
WikiLeaks Company,WikiLeaks is an international non-profit organisation that publishes classified information provided by anonymous sources.,https://platform.dkv.global/mind-map/firms/172636,,https://wikileaks.org/,
WikiRate Company,WikiRate is a nonprofit organization that helps community individuals and institutions for development with corporate data.,https://platform.dkv.global/mind-map/firms/100515,info@wikirate.org,https://wikirate.org/,
WildHearts Group Company,"WildHearts Group is a non-profit organization that organizes events, training & education programs that help to create global social change.",https://platform.dkv.global/mind-map/firms/163199,info@wildheartsgroup.com,https://www.wildheartsgroup.com/,
WIMOs Company,,https://platform.dkv.global/mind-map/firms/172280,wimosusa@wimos.org,https://www.wimos.org/,
Wine Country Marines Company,,https://platform.dkv.global/mind-map/firms/164308,james@winecountrymarines.org,https://www.winecountrymarines.org/,
Wings for Life Investors,,https://platform.dkv.global/mind-map/firms/167644,office@wingsforlife.com,https://www.wingsforlife.com/,https://twitter.com/wflworldrun
Wings of Healing Company,,https://platform.dkv.global/mind-map/firms/167715,onsy@wingsofhealing.org.uk,https://wingsofhealing.org.uk/,
Wings of Support Company,,https://platform.dkv.global/mind-map/firms/163262,info@wingsofsupport.org,https://www.wingsofsupport.org/,
Wirtschaftsweiber Company,,https://platform.dkv.global/mind-map/firms/167207,nrw@wirtschaftsweiber.de,https://wirtschaftsweiber.de/,
Women of Concern Professionals & Strategic Conscious Networking Company,WOCPSCN is a non-profit organization that addresses gender equality and equity through replicable membership initiatives.,https://platform.dkv.global/mind-map/firms/172319,wocpscn@gmail.com,https://www.wocpscn.com/,
Women's Lobby of Colorado Company,Women's Lobby of Colorado is a non-profit organization that provides better opportunities and empowerment services for women.,https://platform.dkv.global/mind-map/firms/172327,womenslobbyofco@gmail.com,https://womenslobbyofcolorado.org/,
Women's Rights Information Center Company,"Women's Rights Information Center provides knowledge and opportunities for women to gain career, life, and resource-building skills.",https://platform.dkv.global/mind-map/firms/170544,Support.WRIC@womensrights.org,https://www.womensrights.org/,
WomenRising Company,,https://platform.dkv.global/mind-map/firms/163344,info@womenrising.org,https://www.womenrising.org/,
WomensNet Organizations,,https://platform.dkv.global/mind-map/firms/163352,info@womensnet.net,https://ambergrantsforwomen.com/,https://twitter.com/ambergrants
Word4Asia Company,"Word4Asia is a nonprofit organization that offers micro-financing, networking, public relations, training, hospice, and eldercare services.",https://platform.dkv.global/mind-map/firms/163378,info@word4asia.com,https://www.word4asia.com/,
Working Washington Company,Working Washington is a statewide workers organization that fights for a fair economy where everyone can support themselves.,https://platform.dkv.global/mind-map/firms/163389,info@workingwa.org,http://www.workingwa.org/,
Working With Men Company,,https://platform.dkv.global/mind-map/firms/163390,info@workingwithmen.org,https://www.workingwithmen.org/,
Workpie Company,"Workpie is a non-profit organization dedicated to bringing your wildest goals, purest ideals, and noblest causes to life.",https://platform.dkv.global/mind-map/firms/163393,Info@Workpie.net,http://www.workpie.net/,
Workways Australia Company,"Workways deliver positive, economic, social, and environmental benefits to the community by enabling people to develop their potential.",https://platform.dkv.global/mind-map/firms/172737,,https://www.workways.com.au/,
WorkWell Partnership Company,WorkWell Partnership offers job and life skills training as well as job placement to people who have been incarcerated in the past.,https://platform.dkv.global/mind-map/firms/167646,office@workwellpartnership.org,https://www.workwellpartnership.org/,
